Team,avg_HomeGoalsScored,avg_HomeGoalsConceded,avg_HomeShots,avg_HomeShotsConceded,avg_HomeShotsOnTarget,avg_HomeShotsOnTargetConceded,avg_HomeCorners,avg_HomeCornersConceded,avg_Home_goal_difference,avg_Home_ppg,avg_Home_win_percentage,avg_AwayGoalsConceded,avg_AwayGoalsScored,avg_AwayShotsConceded,avg_AwayShots,avg_AwayShotsOnTargetConceded,avg_AwayShotsOnTarget,avg_AwayCornersConceded,avg_AwayCorners,avg_Away_goal_difference,avg_Away_ppg,avg_Away_win_percentage,most_recent_season,seasons_count
Leicester,1.280701754385965,1.0877192982456139,14.438596491228068,10.350877192982455,4.789473684210526,3.385964912280701,5.754385964912281,4.5438596491228065,0.1929824561403508,1.4210526315789471,40.35087719298245,1.6491228070175437,1.4912280701754383,13.19298245614035,11.035087719298247,4.438596491228069,4.2631578947368425,6.333333333333332,5.175438596491228,-0.1578947368421052,1.2280701754385963,33.33333333333333,2018-19,2
Liverpool,2.719298245614035,0.5263157894736842,18.05263157894737,6.491228070175438,6.789473684210526,2.0526315789473686,7.0175438596491215,3.052631578947368,2.192982456140351,2.614035087719298,80.7017543859649,0.9122807017543859,1.8771929824561404,9.228070175438596,13.315789473684209,3.1578947368421053,5.228070175438597,3.578947368421052,5.754385964912281,0.9649122807017544,2.1052631578947367,61.40350877192982,2018-19,2
Man City,3.0701754385964914,0.6666666666666666,19.631578947368418,5.824561403508771,7.842105263157895,2.1052631578947367,7.438596491228069,2.192982456140351,2.4035087719298245,2.7719298245614032,91.2280701754386,0.6140350877192982,2.1228070175438596,6.631578947368421,15.982456140350875,2.333333333333333,5.859649122807017,2.4912280701754383,7.614035087719298,1.5087719298245612,2.421052631578947,77.19298245614033,2018-19,2
Man United,1.8245614035087718,1.0350877192982457,14.789473684210526,10.456140350877192,6.052631578947368,3.982456140350877,6.12280701754386,4.333333333333333,0.7894736842105263,2.087719298245614,61.40350877192982,1.3508771929824561,1.6491228070175439,14.491228070175438,12.666666666666666,4.649122807017544,5.017543859649122,5.2631578947368425,4.754385964912281,0.2982456140350876,1.649122807017544,49.12280701754385,2018-19,2
Newcastle,1.2105263157894737,1.1754385964912282,13.26315789473684,10.982456140350877,4.052631578947368,3.245614035087719,5.385964912280701,5.175438596491228,0.03508771929824556,1.3684210526315788,42.105263157894726,1.3333333333333335,0.9473684210526315,14.578947368421051,10.192982456140353,4.701754385964912,3.5614035087719293,6.842105263157894,3.894736842105263,-0.38596491228070173,0.9824561403508771,21.052631578947363,2018-19,2
Southampton,1.2982456140350875,1.5087719298245617,13.473684210526313,12.33333333333333,4.473684210526315,4.0701754385964914,5.7368421052631575,5.245614035087719,-0.21052631578947373,1.1403508771929824,24.561403508771924,1.7543859649122806,0.9298245614035088,14.666666666666666,11.280701754385964,5.192982456140351,3.754385964912281,5.754385964912281,5.017543859649122,-0.8245614035087718,0.8596491228070174,19.298245614035086,2018-19,2
Stoke,1.0526315789473684,1.5789473684210529,10.68421052631579,13.894736842105264,3.421052631578948,5.105263157894737,4.2105263157894735,6.7368421052631575,-0.5263157894736843,1.0526315789473684,26.31578947368421,2.0,0.7894736842105263,16.526315789473685,9.421052631578949,6.473684210526316,3.473684210526316,8.052631578947368,2.9473684210526314,-1.2105263157894737,0.6842105263157894,10.526315789473683,2017-18,1
Swansea,0.8947368421052632,1.263157894736842,11.263157894736842,11.68421052631579,3.631578947368421,4.526315789473684,5.0,4.2631578947368425,-0.3684210526315788,1.1052631578947367,31.57894736842105,1.6842105263157894,0.5789473684210527,16.63157894736842,6.421052631578948,5.526315789473684,1.8421052631578947,6.0,2.8947368421052637,-1.1052631578947367,0.631578947368421,10.526315789473683,2017-18,1
Tottenham,1.894736842105263,0.8421052631578947,16.999999999999996,10.649122807017545,5.789473684210526,3.9999999999999996,6.087719298245613,4.087719298245614,1.0526315789473684,2.087719298245614,64.91228070175438,1.1578947368421053,1.7543859649122808,11.82456140350877,12.719298245614034,3.789473684210526,4.6491228070175445,5.280701754385964,5.035087719298246,0.5964912280701755,1.7543859649122808,56.140350877192986,2018-19,2
Watford,1.3859649122807016,1.526315789473684,12.0,11.24561403508772,4.140350877192982,4.473684210526315,4.87719298245614,4.842105263157895,-0.14035087719298234,1.4210526315789471,40.35087719298245,1.6666666666666665,1.2105263157894737,13.19298245614035,10.94736842105263,4.789473684210526,3.4736842105263155,5.999999999999999,4.56140350877193,-0.45614035087719285,1.0526315789473684,28.070175438596486,2018-19,2
West Brom,1.105263157894737,1.5263157894736843,11.052631578947368,12.052631578947368,3.421052631578948,3.5789473684210527,5.315789473684211,4.578947368421052,-0.4210526315789473,0.9473684210526316,15.789473684210526,1.4210526315789471,0.5263157894736842,15.052631578947368,8.68421052631579,4.684210526315789,2.5789473684210527,4.684210526315789,3.947368421052632,-0.8947368421052632,0.6842105263157894,15.789473684210526,2017-18,1
West Ham,1.543859649122807,1.4035087719298245,12.298245614035086,11.684210526315788,4.2105263157894735,4.368421052631579,5.421052631578947,4.807017543859649,0.14035087719298234,1.5614035087719296,43.859649122807014,1.719298245614035,1.1228070175438596,16.684210526315788,9.719298245614034,5.982456140350877,3.6315789473684204,6.175438596491228,3.9649122807017543,-0.5964912280701755,0.9999999999999998,26.31578947368421,2018-19,2
Wolves,1.4736842105263157,1.105263157894737,14.052631578947368,11.789473684210526,4.473684210526316,3.789473684210526,5.7368421052631575,4.7368421052631575,0.3684210526315787,1.7894736842105263,52.63157894736842,1.3157894736842106,1.0,12.210526315789474,10.894736842105264,4.0,3.473684210526316,5.2631578947368425,4.526315789473684,-0.3157894736842106,1.2105263157894737,31.57894736842105,2018-19,1
Aston Villa,1.1140350877192984,1.5175438596491229,11.631578947368421,12.228070175438596,3.6052631578947367,4.473684210526315,5.0,5.087719298245614,-0.350877192982456,1.1228070175438596,31.57894736842105,1.736842105263158,0.763157894736842,16.578947368421055,9.508771929824562,5.359649122807017,3.219298245614035,6.675438596491228,3.824561403508772,-0.894736842105263,0.7105263157894737,17.543859649122805,N/A,0
Norwich,1.111842105263158,1.5197368421052633,11.539473684210527,12.254385964912279,3.598684210526316,4.473684210526315,5.0,5.109649122807017,-0.3552631578947367,1.1184210526315788,31.57894736842105,1.7412280701754386,0.756578947368421,16.592105263157897,9.486842105263158,5.401315789473684,3.1951754385964914,6.708333333333333,3.820175438596491,-0.894736842105263,0.7039473684210527,17.105263157894736,N/A,0
Sheffield United,1.111842105263158,1.5197368421052633,11.539473684210527,12.254385964912279,3.598684210526316,4.473684210526315,5.0,5.109649122807017,-0.3552631578947367,1.1184210526315788,31.57894736842105,1.7412280701754386,0.756578947368421,16.592105263157897,9.486842105263158,5.401315789473684,3.1951754385964914,6.708333333333333,3.820175438596491,-0.894736842105263,0.7039473684210527,17.105263157894736,N/A,0
