Date,HomeTeam,AwayTeam,Div,GoalsScoredDifferential,GoalsConcededDifferential,ShotsDifferential,ShotsConcededDifferential,ShotsOnTargetDifferential,ShotsOnTargetConcededDifferential,CornersDifferential,CornersConcededDifferential,_goal_differenceDifferential,_ppgDifferential,_win_percentageDifferential,FTR
2018-08-10,Man United,Leicester,2018-19,0.368421052631579,-1.5263157894736843,4.210526315789474,-5.157894736842106,1.0526315789473677,-1.7894736842105257,1.3684210526315779,-2.7368421052631575,1.8947368421052633,1.4210526315789471,52.631578947368425,H
2018-08-11,Bournemouth,Cardiff,2018-19,0.5394736842105263,-0.1578947368421051,5.118421052631579,-2.2894736842105257,1.1184210526315788,-0.6184210526315788,2.263157894736841,-2.3157894736842097,0.7500000000000004,0.6315789473684209,21.052631578947363,H
2018-08-11,Fulham,Crystal Palace,2018-19,0.25,-0.09210526315789469,0.14473684210526194,-1.2631578947368443,0.3026315789473686,-0.7368421052631575,-0.5921052631578947,-0.9342105263157894,0.3947368421052632,0.3815789473684208,14.473684210526311,A
2018-08-11,Huddersfield,Chelsea,2018-19,-0.8421052631578947,0.1578947368421053,-2.2631578947368407,-1.2105263157894743,-1.736842105263157,0.42105263157894735,1.0526315789473681,-0.3157894736842106,-1.0,-0.5263157894736843,-21.052631578947366,A
2018-08-11,Newcastle,Tottenham,2018-19,-0.6842105263157894,-0.1578947368421052,-2.3684210526315788,1.7894736842105274,-1.3684210526315792,0.05263157894736903,-1.052631578947369,0.3157894736842106,-0.5263157894736843,-0.3157894736842106,-10.526315789473685,A
2018-08-11,Watford,Brighton,2018-19,0.8947368421052629,0.10526315789473673,3.684210526315791,-5.421052631578949,1.210526315789473,-0.6842105263157894,1.210526315789473,-2.0,0.7894736842105264,0.8421052631578945,26.315789473684205,H
2018-08-11,Wolves,Everton,2018-19,0.25,-0.513157894736842,2.092105263157894,-3.631578947368423,0.19736842105263186,-1.1052631578947363,1.3026315789473686,-0.9342105263157894,0.8157894736842106,0.5394736842105261,19.73684210526315,D
2018-08-12,Arsenal,Man City,2018-19,0.47368421052631593,0.36842105263157887,1.3684210526315788,2.7894736842105257,1.9473684210526292,1.210526315789473,-0.7368421052631575,2.0000000000000004,0.10526315789473695,-0.1578947368421053,-5.263157894736835,A
2018-08-12,Liverpool,West Ham,2018-19,1.1052631578947367,-1.6842105263157898,10.368421052631579,-11.421052631578949,3.4736842105263164,-4.105263157894736,3.4736842105263155,-3.5789473684210527,2.7894736842105265,1.4736842105263157,47.368421052631575,H
2018-08-12,Southampton,Burnley,2018-19,0.0,0.21052631578947367,4.210526315789474,-4.0,0.8421052631578942,-0.5263157894736845,2.736842105263157,-2.1578947368421053,-0.21052631578947373,-0.4736842105263157,-15.789473684210524,D
2018-08-18,Cardiff,Newcastle,2018-19,0.14473684210526305,-0.19736842105263186,-0.7500000000000018,-1.526315789473685,-0.6973684210526314,-0.5789473684210522,0.5131578947368416,-1.723684210526315,0.39473684210526333,0.48684210526315774,14.473684210526311,D
2018-08-18,Chelsea,Arsenal,2018-19,0.5263157894736845,-0.7894736842105263,5.578947368421057,-3.6842105263157876,2.3684210526315796,-1.473684210526316,2.8947368421052637,-0.8421052631578951,1.3157894736842106,1.1052631578947374,36.842105263157904,H
2018-08-18,Everton,Southampton,2018-19,0.5789473684210525,-0.42105263157894757,-0.526315789473685,-1.526315789473685,-0.42105263157894735,-0.7894736842105257,-1.1052631578947363,-0.6842105263157894,0.9999999999999999,0.8947368421052633,36.84210526315789,H
2018-08-18,Leicester,Wolves,2018-19,0.48684210526315796,-0.5789473684210527,3.0131578947368425,-4.394736842105262,0.75,-1.460526315789474,2.105263157894736,-2.052631578947368,1.1184210526315792,0.6842105263157893,21.052631578947363,H
2018-08-18,Tottenham,Fulham,2018-19,1.276315789473684,-0.8947368421052633,9.644736842105262,-6.7631578947368425,3.1184210526315788,-1.8289473684210527,3.736842105263157,-2.9999999999999996,2.223684210526316,1.5263157894736845,52.63157894736842,H
2018-08-18,West Ham,Bournemouth,2018-19,0.26315789473684204,-0.26315789473684204,0.5789473684210531,-3.578947368421053,-0.6315789473684212,-0.8947368421052628,-0.526315789473685,-2.6315789473684204,0.5263157894736841,0.4736842105263155,15.789473684210524,A
2018-08-19,Brighton,Man United,2018-19,-0.31578947368421084,0.3157894736842106,-1.1052631578947345,-0.8947368421052637,-0.8947368421052633,0.31578947368420973,-0.6842105263157903,-0.10526315789473717,-0.6315789473684211,-0.26315789473684226,-15.789473684210527,H
2018-08-19,Burnley,Watford,2018-19,-0.052631578947368474,-0.8421052631578948,0.1578947368421062,3.105263157894738,0.2105263157894739,0.05263157894736814,0.3157894736842106,0.21052631578947523,0.7894736842105264,0.6315789473684209,15.789473684210524,A
2018-08-19,Man City,Huddersfield,2018-19,2.578947368421053,-1.0,10.21052631578947,-7.8421052631578965,5.0,-2.5263157894736845,3.947368421052631,-4.157894736842105,3.578947368421053,1.8947368421052628,68.42105263157895,H
2018-08-20,Crystal Palace,Liverpool,2018-19,-0.5263157894736843,-0.052631578947368585,-0.7368421052631575,2.2105263157894743,-0.36842105263157787,0.7894736842105265,0.4210526315789478,1.6842105263157894,-0.473684210526316,-0.3157894736842106,-10.526315789473685,A
2018-08-25,Arsenal,West Ham,2018-19,1.5789473684210527,-1.1578947368421055,9.526315789473685,-7.894736842105264,4.105263157894736,-2.368421052631579,3.368421052631579,-1.8947368421052628,2.7368421052631584,1.6842105263157892,63.1578947368421,H
2018-08-25,Bournemouth,Everton,2018-19,0.5263157894736843,-0.3157894736842102,5.052631578947368,-2.3684210526315788,1.0526315789473686,-0.8947368421052628,2.4210526315789473,-1.526315789473684,0.8421052631578948,0.5789473684210524,21.052631578947363,D
2018-08-25,Huddersfield,Cardiff,2018-19,0.013157894736842035,-0.42105263157894735,1.9605263157894743,-5.973684210526317,-0.3026315789473677,-1.0394736842105265,1.5789473684210518,-2.3684210526315788,0.48684210526315813,0.4736842105263158,15.789473684210526,D
