Date,HomeTeam,AwayTeam,Div,GoalsScoredDifferential,GoalsConcededDifferential,ShotsDifferential,ShotsConcededDifferential,ShotsOnTargetDifferential,ShotsOnTargetConcededDifferential,CornersDifferential,CornersConcededDifferential,_goal_differenceDifferential,_ppgDifferential,_win_percentageDifferential,FTR
2020-09-12,Fulham,Arsenal,2020-21,-0.08771929824561386,0.3771929824561404,3.833333333333332,-0.7105263157894726,0.8859649122807016,0.7543859649122808,0.36842105263157876,-0.7105263157894735,-0.46491228070175433,0.0,5.263157894736846,A
2020-09-12,Crystal Palace,Southampton,2020-21,-0.2719298245614036,-0.3684210526315792,1.0964912280701746,-1.640350877192983,-0.6929824561403501,-0.49122807017543924,0.6578947368421053,-0.6842105263157903,0.0964912280701756,-0.06140350877192979,-2.6315789473684177,H
2020-09-12,Liverpool,Leeds,2020-21,1.9385964912280704,-1.092105263157895,7.868421052631579,-8.359649122807017,3.6666666666666674,-2.774122807017543,3.5175438596491224,-2.9407894736842097,2.9780701754385976,2.0570175438596494,71.49122807017542,H
2020-09-12,West Ham,Newcastle,2020-21,0.6140350877192982,-0.07017543859649167,2.605263157894731,-3.2631578947368425,1.24561403508772,-0.8245614035087723,1.5789473684210527,-2.1754385964912277,0.6842105263157894,0.39473684210526316,14.035087719298247,A
2020-09-13,West Brom,Leicester,2020-21,-0.48245614035087714,0.07017543859649145,-1.7017543859649127,-0.043859649122808264,-1.3947368421052628,-0.7719298245614037,-0.008771929824561653,-1.0087719298245608,-0.5526315789473683,-0.3245614035087716,-19.298245614035082,A
2020-09-13,Tottenham,Everton,2020-21,0.807017543859649,-0.8070175438596492,3.9473684210526336,-0.6929824561403493,1.140350877192982,-0.2631578947368416,1.1491228070175445,-0.9649122807017552,1.6140350877192982,1.114035087719298,39.473684210526315,A
2020-09-14,Brighton,Chelsea,2020-21,-0.6578947368421053,-0.24561403508771917,-3.2105263157894743,1.5526315789473681,-1.5175438596491224,0.14912280701754366,-0.20175438596491269,1.1315789473684212,-0.4122807017543859,-0.3684210526315792,-18.421052631578945,A
2020-09-14,Sheffield United,Wolves,2020-21,0.08771929824561409,-0.38596491228070184,-0.5263157894736832,-2.491228070175435,-0.07017543859649189,-0.5964912280701751,1.807017543859649,-0.5438596491228065,0.4736842105263158,0.35087719298245634,17.54385964912281,A
2020-09-19,Everton,West Brom,2020-21,0.8771929824561403,-0.30701754385964874,4.5,-4.315789473684211,1.8859649122807016,-1.1228070175438596,1.6929824561403501,-0.2192982456140351,1.1842105263157894,1.0263157894736843,31.578947368421048,H
2020-09-19,Leeds,Fulham,2020-21,0.47368421052631593,-0.8092105263157894,2.0438596491228065,-4.1491228070175445,0.37280701754385914,-1.5460526315789478,1.8947368421052633,-1.4539473684210522,1.3157894736842102,0.8464912280701755,25.657894736842103,H
2020-09-19,Man United,Crystal Palace,2020-21,0.8421052631578949,-0.5964912280701756,6.166666666666666,-5.815789473684209,3.008771929824561,-1.4035087719298245,1.614035087719298,-2.1842105263157894,1.4385964912280702,0.8245614035087723,24.56140350877193,A
2020-09-19,Arsenal,West Ham,2020-21,1.0964912280701755,-0.5350877192982455,3.561403508771928,-2.9122807017543852,1.6052631578947372,-0.9035087719298236,2.3157894736842097,-1.4385964912280702,1.6315789473684212,1.2017543859649127,40.350877192982445,H
2020-09-20,Southampton,Tottenham,2020-21,-0.33333333333333326,0.30701754385964897,1.45614035087719,-1.4298245614035103,-0.19298245614035192,-0.09649122807017552,0.5614035087719298,-0.30701754385964897,-0.6403508771929824,-0.2807017543859649,-10.526315789473689,A
