Date,HomeTeam,AwayTeam,Div,GoalsScoredDifferential,GoalsConcededDifferential,ShotsDifferential,ShotsConcededDifferential,ShotsOnTargetDifferential,ShotsOnTargetConcededDifferential,CornersDifferential,CornersConcededDifferential,_goal_differenceDifferential,_ppgDifferential,_win_percentageDifferential,FTR
2017-08-11,Arsenal,Leicester,2017-18,1.2105263157894737,-0.9473684210526316,7.789473684210527,-4.684210526315791,3.8947368421052615,-1.5263157894736845,2.1578947368421044,-1.7368421052631575,2.1578947368421053,1.4210526315789471,52.631578947368425,H
2017-08-12,Brighton,Man City,2017-18,-1.1052631578947367,0.6315789473684211,-5.2631578947368425,5.842105263157894,-2.0526315789473695,2.1052631578947363,-2.947368421052632,2.210526315789474,-1.736842105263158,-1.1052631578947367,-47.368421052631575,A
2017-08-12,Chelsea,Burnley,2017-18,0.5263157894736845,-0.3157894736842106,9.684210526315793,-6.894736842105262,3.736842105263158,-1.7368421052631584,3.9473684210526314,-3.1578947368421058,0.8421052631578949,0.4736842105263164,21.052631578947377,A
2017-08-12,Crystal Palace,Huddersfield,2017-18,0.8947368421052633,-0.31578947368421084,6.0,-2.578947368421053,1.842105263157896,-0.36842105263157876,2.1578947368421053,-1.578947368421053,1.210526315789474,0.6315789473684209,21.052631578947363,A
2017-08-12,Everton,Stoke,2017-18,0.6842105263157894,-0.8421052631578947,0.5263157894736832,-3.8421052631578956,-0.3157894736842106,-2.2105263157894735,1.315789473684211,-2.8421052631578947,1.526315789473684,1.105263157894737,42.10526315789473,H
2017-08-12,Southampton,Swansea,2017-18,0.4736842105263157,-0.3157894736842104,6.842105263157895,-4.894736842105264,2.2105263157894735,-1.6315789473684208,3.684210526315788,-1.3157894736842106,0.7894736842105261,0.368421052631579,10.526315789473683,D
2017-08-12,Watford,Liverpool,2017-18,-0.6315789473684215,0.1578947368421053,-2.368421052631577,2.3684210526315788,-1.4736842105263164,0.7894736842105265,0.0,1.473684210526316,-0.7894736842105264,-0.26315789473684226,-10.526315789473685,D
2017-08-12,West Brom,Bournemouth,2017-18,0.10526315789473695,-0.10526315789473673,0.526315789473685,-3.4210526315789487,-0.5789473684210522,-1.263157894736842,-0.10526315789473717,-2.1578947368421053,0.21052631578947373,0.0,-5.263157894736841,H
2017-08-13,Man United,West Ham,2017-18,0.736842105263158,-1.7368421052631582,5.947368421052632,-8.368421052631579,1.263157894736842,-2.6315789473684204,2.5789473684210527,-2.894736842105263,2.4736842105263164,1.6842105263157892,63.1578947368421,H
2017-08-13,Newcastle,Tottenham,2017-18,-0.6842105263157894,-0.1578947368421052,-2.3684210526315788,1.7894736842105274,-1.3684210526315792,0.05263157894736903,-1.052631578947369,0.3157894736842106,-0.5263157894736843,-0.3157894736842106,-10.526315789473685,A
